"Clinicopathological_Group","Gene_Count","Symbol","Gene_Description"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SLC14A1","solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"DQX1","DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SHC3","SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"RSL24D1","ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LY86","lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"POLD2","DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"CAVIN2","caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"CCL7","C-C motif chemokine ligand 7 [Source:HGNC Symbol;Acc:HGNC:10634]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PCDHB4","protocadherin beta 4 [Source:HGNC Symbol;Acc:HGNC:8689]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LCN6","lipocalin 6 [Source:HGNC Symbol;Acc:HGNC:17337]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"POMK","protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"GALNT11","polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SECISBP2","SECIS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30972]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"TRIM24","tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PRPS2","phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PGLYRP3","peptidoglycan recognition protein 3 [Source:HGNC Symbol;Acc:HGNC:30014]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"UBQLN3","ubiquilin 3 [Source:HGNC Symbol;Acc:HGNC:12510]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZNF486","zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"DMAC2L","distal membrane arm assembly component 2 like [Source:HGNC Symbol;Acc:HGNC:18799]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"METAP2","methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"KAAG1","kidney associated DCDC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:21031]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ANKFY1","ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"INTS6P1","integrator complex subunit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43921]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"RSL24D1P11","ribosomal L24 domain containing 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37881]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"KCNMB1","potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PDE1C","phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"HEPACAM","hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"DLK1","delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PCLO","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZNF501","zinc finger protein 501 [Source:HGNC Symbol;Acc:HGNC:23717]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"TMEM95","transmembrane protein 95 [Source:HGNC Symbol;Acc:HGNC:27898]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"UFM1","ubiquitin fold modifier 1 [Source:HGNC Symbol;Acc:HGNC:20597]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LINC02912","long intergenic non-protein coding RNA 2912 [Source:HGNC Symbol;Acc:HGNC:32295]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"RGMB","repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"NOL10","nucleolar protein 10 [Source:HGNC Symbol;Acc:HGNC:25862]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"RAD23B","RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"C11orf58","chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"CCDC73","coiled-coil domain containing 73 [Source:HGNC Symbol;Acc:HGNC:23261]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"TADA2B","transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"MCTS1","MCTS1 re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:23357]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PIGR","polymeric immunoglobulin receptor [Source:HGNC Symbol;Acc:HGNC:8968]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"CFAP74","cilia and flagella associated protein 74 [Source:HGNC Symbol;Acc:HGNC:29368]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZNF189","zinc finger protein 189 [Source:HGNC Symbol;Acc:HGNC:12980]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"USF3","upstream transcription factor family member 3 [Source:HGNC Symbol;Acc:HGNC:30494]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"HSPD1P6","heat shock protein family D (Hsp60) member 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:5267]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ING5","inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PNPT1","polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"KATNAL2","katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SASH1","SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"HIPK2","homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"CACNA1E","calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"NECTIN4","nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZNF548","zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SLC33A1","solute carrier family 33 member 1 [Source:HGNC Symbol;Acc:HGNC:95]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"FAAH","fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"TBC1D3B","TBC1 domain family member 3B [Source:HGNC Symbol;Acc:HGNC:27011]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"SNURFL","SNRPN upstream open reading frame like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:29543]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"NFIA-AS1","NFIA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40402]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PCDHA10","protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ADRB1","adrenoceptor beta 1 [Source:HGNC Symbol;Acc:HGNC:285]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"PDE4DIPP2","PDE4DIP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55081]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ALMS1","ALMS1 centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"UBE2R2","ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"TAF4B","TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZNF276","zinc finger protein 276 [Source:HGNC Symbol;Acc:HGNC:23330]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"NEGR1","neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"FGD2","FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"HSDL2-AS1","HSDL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31438]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"MPZ","myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"EIF3J","eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"NCAPGP2","non-SMC condensin I complex subunit G pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51905]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"JMJD8","jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"WDR24","WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"ZCWPW2","zinc finger CW-type and PWWP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23574]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"GPR42","G protein-coupled receptor 42 [Source:HGNC Symbol;Acc:HGNC:4500]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LINC03105","long intergenic non-protein coding RNA 3105 [Source:HGNC Symbol;Acc:HGNC:56835]"
"Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",114,"LINC03104","long intergenic non-protein coding RNA 3104 [Source:HGNC Symbol;Acc:HGNC:56834]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"FAM174B","family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"KNL1","kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ORC6","origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ELOB","elongin B [Source:HGNC Symbol;Acc:HGNC:11619]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ABCC6","ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"JPT1","Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"SERPINF1","serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"SMG6","SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MAPK7","mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"PMP22","peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MYO19","myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"GIT1","GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"TMC6","transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"OR1E1","olfactory receptor family 1 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8189]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"GRP","gastrin releasing peptide [Source:HGNC Symbol;Acc:HGNC:4605]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CYB5A","cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MIR1238","microRNA 1238 [Source:HGNC Symbol;Acc:HGNC:33933]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ATG4D","autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CYP2S1","cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"C3","complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"BCAT2","branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ACTN4","actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"PLIN3","perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"SLC5A5","solute carrier family 5 member 5 [Source:HGNC Symbol;Acc:HGNC:11040]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"SYDE1","synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CXCR4","C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ERMN","ermin [Source:HGNC Symbol;Acc:HGNC:29208]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MATN3","matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"WNT10A","Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ARPC2","actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MSH6","mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"BANK1","B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MFAP2","microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CTSE","cathepsin E [Source:HGNC Symbol;Acc:HGNC:2530]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"B3GALT5","beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"RBFOX2","RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CFHR3","complement factor H related 3 [Source:HGNC Symbol;Acc:HGNC:16980]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"LCK","LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"AZIN2","antizyme inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:29957]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"PSEN2","presenilin 2 [Source:HGNC Symbol;Acc:HGNC:9509]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MAN1C1","mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ANXA9","annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"YY1AP1","YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ENTREP3","endosomal transmembrane epsin interactor 3 [Source:HGNC Symbol;Acc:HGNC:1233]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"FCRL3","Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"UBAP2L","ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"DTL","denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"BPNT1","3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"S100A3","S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ITGB1","integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"A1CF","APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"INAVA","innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"DNAJC9","DnaJ heat shock protein family (Hsp40) member C9 [Source:HGNC Symbol;Acc:HGNC:19123]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MYPN","myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"ALOX5","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"VPS51","VPS51 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:1172]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CDCA5","cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"YAP1","Yes1 associated transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:16262]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"IL18","interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"BEST1","bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"CAT","catalase [Source:HGNC Symbol;Acc:HGNC:1516]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"SCUBE2","signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"GLI1","GLI family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4317]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"DGKA","diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"MAP3K12","mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]"
"Tumor_vs_Normal_Pos/Tumor_vs_Normal_Neg/Extreme_Contrast/Reverse_Contrast",4857,"HTRA3","HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]"
