"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_23_P333640",0.439896103896107,8.80261,2.05877762583283,0.0420694704252274,0.0607225757829629,-4.44453108262969,"PAPLN","papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]","A_23_P333640",0.439896103896107,0.0607225757829629,-4.44453108262969
"A_23_P83278",0.346110389610392,7.9504,2.05877223707286,0.0420699973643226,0.0607225757829629,-4.44454158665099,"CHMP5","charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]","A_23_P83278",0.346110389610392,0.0607225757829629,-4.44454158665099
"A_33_P3247175",0.364474025974026,4.81585,2.05803535941235,0.0421421062318871,0.0608129008804992,-4.44597770507269,"CFAP96","cilia and flagella associated protein 96 [Source:HGNC Symbol;Acc:HGNC:34346]","A_33_P3247175",0.364474025974026,0.0608129008804992,-4.44597770507269
"A_23_P252817",-1.53553246753247,11.36572,-2.05694559269887,0.0422489423836475,0.0609291809765529,-4.44810071203457,"SST","somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]","A_23_P252817",-1.53553246753247,0.0609291809765529,-4.44810071203457
"A_33_P3234939",0.339386363636359,8.85489,2.05656360361608,0.0422864459855969,0.0609798214919126,-4.44884463191998,"ZNF266","zinc finger protein 266 [Source:HGNC Symbol;Acc:HGNC:13059]","A_33_P3234939",0.339386363636359,0.0609798214919126,-4.44884463191998
"A_23_P366230",0.448805194805194,8.54887,2.05648663224279,0.0422940064762553,0.0609838337746649,-4.44899451753375,"LATS1","large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]","A_23_P366230",0.448805194805194,0.0609838337746649,-4.44899451753375
"A_23_P137427",0.296441558441558,9.44722,2.05644857025485,0.0422977455326707,0.0609857801890506,-4.44906863337256,"ZMPSTE24","zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]","A_23_P137427",0.296441558441558,0.0609857801890506,-4.44906863337256
"A_24_P337000",0.39087987012987,7.96986,2.05588592397359,0.0423530507473862,0.0610586226916176,-4.45016409396022,"TTC7A","tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]","A_24_P337000",0.39087987012987,0.0610586226916176,-4.45016409396022
"A_33_P3407945",0.479720779220783,7.75324,2.05589734976381,0.042351927034232,0.0610586226916176,-4.45014185092318,"TMEM19","transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]","A_33_P3407945",0.479720779220783,0.0610586226916176,-4.45014185092318
"A_33_P3315258",0.329191558441556,8.76721,2.05497395735489,0.0424428241837436,0.0611758290802985,-4.45193908921694,"CHD1L","chromodomain helicase DNA binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:1916]","A_33_P3315258",0.329191558441556,0.0611758290802985,-4.45193908921694
"A_23_P374389",-0.429347402597401,8.44648,-2.05428120088437,0.0425111278166521,0.06126229597741,-4.45328694401,"PWWP2B","PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]","A_23_P374389",-0.429347402597401,0.06126229597741,-4.45328694401
"A_23_P250485",0.348821428571428,6.65124,2.05404762803725,0.0425341786287157,0.0612885940545638,-4.45374129861959,"TRIM62","tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]","A_23_P250485",0.348821428571428,0.0612885940545638,-4.45374129861959
"A_23_P408996",0.459860389610388,7.03579,2.05385296091376,0.0425533981114164,0.0613093661563478,-4.45411993610883,"MBOAT1","membrane bound glycerophospholipid O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21579]","A_23_P408996",0.459860389610388,0.0613093661563478,-4.45411993610883
"A_33_P3253628",0.265055194805196,10.83839,2.05365133102464,0.0425733128849386,0.0613311352052002,-4.45451208177963,"PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249]","A_33_P3253628",0.265055194805196,0.0613311352052002,-4.45451208177963
"A_24_P83787",0.554353896103899,9.42731,2.05341687306946,0.0425964801091494,0.0613610469111822,-4.45496802958603,"TSNAX-DISC1","TSNAX-DISC1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49177]","A_24_P83787",0.554353896103899,0.0613610469111822,-4.45496802958603
"A_23_P214739",-0.357373376623377,7.43611,-2.0528847261914,0.0426491026726402,0.061421355823665,-4.45600271232795,"FBXL4","F-box and leucine rich repeat protein 4 [Source:HGNC Symbol;Acc:HGNC:13601]","A_23_P214739",-0.357373376623377,0.061421355823665,-4.45600271232795
"A_33_P3284646",0.408438311688309,8.91111,2.05209744176658,0.0427270574044394,0.0615109620047217,-4.45753302133213,"FBXL6","F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]","A_33_P3284646",0.408438311688309,0.0615109620047217,-4.45753302133213
"A_24_P477051",-0.428032467532471,11.0453,-2.05103479182984,0.0428324719198709,0.061643457797283,-4.45959772557461,"RPS4XP21","ribosomal protein S4X pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:36228]","A_24_P477051",-0.428032467532471,0.061643457797283,-4.45959772557461
"A_33_P3599591",0.561941558441557,8.25042,2.05106484559642,0.0428294875333003,0.061643457797283,-4.45953934530274,"PAPPA","pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]","A_33_P3599591",0.561941558441557,0.061643457797283,-4.45953934530274
"A_24_P293530",0.637636363636363,6.18576,2.05086953290369,0.0428488855805268,0.0616515784526535,-4.45991873156105,"CYP4X1","cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]","A_24_P293530",0.637636363636363,0.0616515784526535,-4.45991873156105
"A_23_P254031",0.350659090909093,6.16126,2.05033899196553,0.0429016158415899,0.0617135331627176,-4.46094911629269,"TTF1","transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397]","A_23_P254031",0.350659090909093,0.0617135331627176,-4.46094911629269
"A_33_P3527931",-0.349967532467533,8.95868,-2.0501076844022,0.0429246228310351,0.0617401039487732,-4.4613982712683,"ERICH4","glutamate rich 4 [Source:HGNC Symbol;Acc:HGNC:34497]","A_33_P3527931",-0.349967532467533,0.0617401039487732,-4.4613982712683
